,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
197,2024-04-04 01:29:00,2090885377.628632,56,113,165,223,557,558,157,160,3,49,41,40,2024-04-04 01:29:00,-3.0
198,2024-04-04 01:29:10,2090885387.628456,56,113,165,222,556,557,157,160,2,50,40,39,2024-04-04 01:29:10,-1.0
199,2024-04-04 01:29:20,2090885397.628366,56,111,164,223,554,557,156,160,1,50,40,40,2024-04-04 01:29:20,-2.0
200,2024-04-04 01:29:30,2090885407.6281128,56,112,166,222,556,557,157,161,3,49,39,39,2024-04-04 01:29:30,2.0
201,2024-04-04 01:29:40,2090885417.628385,55,113,164,223,555,558,158,161,2,49,39,39,2024-04-04 01:29:40,-1.0
202,2024-04-04 01:29:50,2090885427.628377,56,113,164,223,556,557,157,160,2,48,38,39,2024-04-04 01:29:50,1.0
203,2024-04-04 01:30:00,2090885437.628159,56,112,164,223,555,558,157,161,2,49,40,39,2024-04-04 01:30:00,-1.0
204,2024-04-04 01:30:10,2090885447.628398,57,113,165,223,558,557,157,161,2,49,39,40,2024-04-04 01:30:10,3.0
205,2024-04-04 01:30:20,2090885457.6309154,55,112,165,223,555,558,157,160,3,49,39,39,2024-04-04 01:30:20,-3.0
206,2024-04-04 01:30:30,2090885467.6284077,56,111,165,222,554,557,157,161,2,49,39,40,2024-04-04 01:30:30,-1.0
207,2024-04-04 01:30:40,2090885477.6282022,55,112,163,223,553,558,158,160,2,49,39,39,2024-04-04 01:30:40,-1.0
208,2024-04-04 01:30:50,2090885487.6282513,57,112,164,223,556,557,157,161,3,49,39,40,2024-04-04 01:30:50,3.0
209,2024-04-04 01:31:00,2090885497.6278455,56,112,165,223,556,558,157,161,2,49,39,40,2024-04-04 01:31:00,0.0
