,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
86,2024-04-03 21:19:00,2090870377.6152565,55,112,165,225,557,558,157,161,0,49,39,40,2024-04-03 21:19:00,3.0
87,2024-04-03 21:19:10,2090870387.6155603,56,112,165,225,558,558,158,162,0,49,39,40,2024-04-03 21:19:10,1.0
88,2024-04-03 21:19:20,2090870397.6152546,56,110,164,225,555,558,157,161,0,49,40,40,2024-04-03 21:19:20,-3.0
89,2024-04-03 21:19:30,2090870407.6152132,54,112,165,225,556,557,158,160,0,49,40,41,2024-04-03 21:19:30,1.0
90,2024-04-03 21:19:40,2090870417.615558,54,111,165,225,555,558,157,161,0,49,39,41,2024-04-03 21:19:40,-1.0
91,2024-04-03 21:19:50,2090870427.615565,55,110,163,224,552,558,157,161,0,48,40,40,2024-04-03 21:19:50,-3.0
92,2024-04-03 21:20:00,2090870437.6152997,56,110,165,223,554,558,157,161,0,48,40,41,2024-04-03 21:20:00,2.0
93,2024-04-03 21:20:10,2090870447.615281,54,111,164,225,554,557,156,161,0,49,40,39,2024-04-03 21:20:10,0.0
94,2024-04-03 21:20:20,2090870457.6153188,56,112,165,222,555,558,158,161,0,49,39,39,2024-04-03 21:20:20,1.0
95,2024-04-03 21:20:30,2090870467.6152792,55,110,165,224,554,559,158,160,0,49,39,39,2024-04-03 21:20:30,-1.0
96,2024-04-03 21:20:40,2090870477.6156096,55,112,164,224,555,558,157,161,0,49,39,41,2024-04-03 21:20:40,1.0
97,2024-04-03 21:20:50,2090870487.6153336,55,111,166,223,555,558,157,161,0,49,40,40,2024-04-03 21:20:50,0.0
98,2024-04-03 21:21:00,2090870497.615293,56,112,166,223,557,558,157,161,0,49,40,41,2024-04-03 21:21:00,2.0
99,2024-04-03 21:21:10,2090870507.6156301,53,111,166,225,555,558,158,161,0,49,39,41,2024-04-03 21:21:10,-2.0
100,2024-04-03 21:21:20,2090870517.623528,54,111,165,223,553,559,157,162,1,49,39,40,2024-04-03 21:21:20,-2.0
101,2024-04-03 21:21:30,2090870527.6156237,56,111,166,223,556,558,157,161,0,49,39,40,2024-04-03 21:21:30,3.0
102,2024-04-03 21:21:40,2090870537.615381,54,112,163,223,552,558,157,161,0,49,39,41,2024-04-03 21:21:40,-4.0
103,2024-04-03 21:21:50,2090870547.615658,55,111,164,223,553,558,157,161,0,49,39,39,2024-04-03 21:21:50,1.0
104,2024-04-03 21:22:00,2090870557.615382,54,111,165,223,553,557,157,161,0,49,39,39,2024-04-03 21:22:00,0.0
105,2024-04-03 21:22:10,2090870567.615328,54,110,164,223,551,557,157,161,0,48,39,39,2024-04-03 21:22:10,-2.0
