,time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
1320,2023-05-17 14:00:00+00:00,16,1.1416252618801082e-06,1.1704139524226775e-06,2.8788660344503114e-08,False,0.1-0.8nm
1321,2023-05-17 14:01:00+00:00,16,1.1512992159623536e-06,1.1800502761616372e-06,2.8751131253557105e-08,False,0.1-0.8nm
1322,2023-05-17 14:02:00+00:00,16,1.1456382935648435e-06,1.1742669130399008e-06,2.8628635462268903e-08,False,0.1-0.8nm
1323,2023-05-17 14:03:00+00:00,16,1.1465297120594187e-06,1.1754041224776302e-06,2.8874408641854643e-08,False,0.1-0.8nm
1324,2023-05-17 14:04:00+00:00,16,1.157360657089157e-06,1.1864661928484566e-06,2.9105507337590097e-08,False,0.1-0.8nm
1325,2023-05-17 14:05:00+00:00,16,1.1610486581048463e-06,1.1902261576324236e-06,2.9177465776797362e-08,False,0.1-0.8nm
1326,2023-05-17 14:06:00+00:00,16,1.1687548067129683e-06,1.197901497107523e-06,2.9146717039907344e-08,False,0.1-0.8nm
1327,2023-05-17 14:07:00+00:00,16,1.190858938571182e-06,1.2201944628031924e-06,2.9335552653719787e-08,False,0.1-0.8nm
1328,2023-05-17 14:08:00+00:00,16,1.2212651654408546e-06,1.2504762025855598e-06,2.9210987406713684e-08,False,0.1-0.8nm
1329,2023-05-17 14:09:00+00:00,16,1.2329958281043218e-06,1.2624913097170065e-06,2.9495469178186795e-08,False,0.1-0.8nm
1330,2023-05-17 14:10:00+00:00,16,1.2246830465301173e-06,1.2539478575490648e-06,2.9264821677088548e-08,False,0.1-0.8nm
1331,2023-05-17 14:11:00+00:00,16,1.2092684755771188e-06,1.2388420600473182e-06,2.95735880229131e-08,False,0.1-0.8nm
1332,2023-05-17 14:12:00+00:00,16,1.1897050171683077e-06,1.2187119864393026e-06,2.9006915980289705e-08,False,0.1-0.8nm
1333,2023-05-17 14:13:00+00:00,16,1.1730970754797454e-06,1.2020402664347785e-06,2.8943121677116324e-08,False,0.1-0.8nm
1334,2023-05-17 14:14:00+00:00,16,1.1583508694457123e-06,1.1871958349729539e-06,2.8844898025681687e-08,False,0.1-0.8nm
